price,sqft_living,bedrooms,bathrooms,floors
900000,2320,3,2.5,2
600000,2380,5,2.5,1
2000000,6490,5,4.25,2
512500,1620,4,1.75,1.5
229500,1770,3,1.75,1
589000,2320,3,2.5,2
539950,1330,3,2.5,3
640000,3420,4,2.5,2
218250,1270,3,1,1
675000,2550,4,3.5,2
338000,1860,5,2,2
231750,1020,3,1,1
199900,720,1,1,1
1058997,4460,4,3.5,2
263000,1830,4,2.75,1
279950,1520,3,1.5,1
395000,1080,3,1.5,1.5
252500,1900,3,2,1
1150000,5300,4,3.75,2
205000,1370,3,1,1
654000,2960,5,2.5,1
200000,960,3,1,1
700000,2190,3,2.5,2
2720000,3990,4,3.25,2
306000,1200,2,1.75,1
270000,1780,3,2.5,2
340000,2630,3,2.25,2
450000,2300,4,2.5,1
580000,3210,4,2.75,1
435000,2290,4,1.75,1
690000,2780,4,2.5,2
720000,2650,4,2.5,2
403000,1840,3,2.25,1
440000,1560,3,2.75,1
178500,1200,3,1,1
270000,1900,4,2.5,1
129888,710,2,1,1
260000,1360,3,1.75,1
339950,2990,5,2.5,2
250000,1640,3,1,2
680000,3650,3,3.5,1
660000,2920,10,3,2
1225000,3680,3,3.5,2
550000,1830,3,2,1
675000,2570,5,2.75,2
981000,2730,3,3.25,2
168000,1150,3,1,1.5
1000000,4260,4,3,2
320000,1260,3,1,1
959000,4440,6,3.25,1
372000,2300,4,1,1
391500,1920,3,2.5,2
390000,1080,2,1,1.5
302000,890,2,1,1
495000,1650,3,3.5,2
504500,1820,3,2.5,3
555000,2320,4,1.75,1.5
1550000,3260,4,3.5,2
550000,1730,3,1.5,1
1800000,3320,4,2.5,2.5
655000,1660,1,1,1
685000,3290,3,2.5,2
721000,2280,4,2,1
1518634,3650,4,4.25,1.5
365000,1620,4,2.5,2
458000,2020,3,2,1
280000,1150,2,1,1
628000,1940,4,1.75,1
781500,3440,4,2.5,2
295000,2000,3,1.75,1
435000,750,2,1,1
300000,1420,3,1.75,1
208500,880,2,1,1
930000,2680,2,2.5,1
316000,860,2,2,1
249900,1310,3,2,1
675000,1780,3,2.25,2
447000,1440,3,2.25,2
675000,1510,3,2,1.5
546000,2100,4,2.5,3
310000,1310,3,2,3
190000,1280,3,1,1
650000,1320,3,1.5,1
585000,1740,3,2.5,2
1430800,2910,4,2.5,2
565000,2500,4,2.5,1
174900,1100,3,1,1.5
360000,1381,3,2.25,3
234000,960,3,1,1
575000,3840,8,3,1
315000,2200,3,2.5,2
225000,1250,3,1,1
370000,2380,3,1.5,1
606000,1500,3,1,1
272500,1410,3,2,1
475000,1680,3,1.75,1
270000,1500,3,1,1
624000,2710,4,1.75,1
355000,1730,3,1.75,1.5
345000,960,3,1,1
342000,2380,4,2.5,2
316000,1120,3,1.75,1.5
539950,2960,4,2.5,2
221347,1580,3,2,1
330000,1870,3,2.5,2
279000,1810,4,2.5,1
850000,2550,4,3,1.5
746000,1910,3,1.75,1
478000,1200,2,2,1
820000,2420,4,2.75,1.5
2160000,3080,3,3.5,2
820000,3850,3,3,2
887000,3000,3,2,2
159000,1360,3,1,1
824000,3670,7,4.25,2
812000,2270,4,2.5,2
242000,1750,4,2.5,2
625000,3550,4,2.5,2
399888,2370,4,1,1.5
289000,1670,3,2.25,2
400000,1860,3,2,1
1550000,4460,3,2.5,2
345000,1080,2,1,1
874950,1080,2,1,1
875000,2280,3,2.75,1
628990,2540,4,2.5,2
535000,2560,2,3.5,1
770126,2390,4,2.75,1
710000,2870,4,2.5,1
465000,1510,3,1.75,1
359000,2200,3,1.75,1
151000,720,2,0.75,1
820000,2970,3,2.5,2
160000,960,3,1.5,1
535000,1420,4,1.75,1.5
365000,1800,3,2.25,1
708000,3090,4,2.5,2
215000,1200,3,1,1
1950000,4065,4,3.5,2
390000,2570,4,2.5,2
570000,1530,3,2,1
383000,1500,3,1.75,1
370000,2490,4,3,2
454000,3040,4,2.5,2
1400000,4140,5,3.25,1
371000,1690,4,1.75,1
530000,1430,3,1.75,1
608000,2490,4,2.75,1
450000,1350,3,1.75,1
780000,3140,4,2.5,2
290000,2340,4,2.5,2
225000,1610,3,1.75,1
805000,3320,4,2.5,2
660000,2390,3,2.5,2
299000,1180,3,1.75,1
530000,1260,2,2.25,3
680000,1800,3,2.5,1
199900,1790,4,1.75,1
224000,1760,3,1.75,1
244000,1540,3,1.75,1
485000,1260,4,1.75,1
330000,2240,4,2.5,2
509000,1630,4,2,1.5
440000,2350,4,2.5,2
244000,1350,3,2,1
399700,1320,4,1.75,1
519000,1950,4,2.5,1.5
211000,2100,4,1,1
950000,3480,3,2.5,1
410000,1830,3,2.5,2
750000,2640,4,2,2
133400,900,3,1,1
240000,1553,3,2,1
539000,1710,3,2.5,2
688000,3400,4,3,2
465000,1270,3,1.5,1
936000,2960,3,1.75,1
620000,3040,4,2.5,2
429950,1430,3,1.75,1
296475,1520,3,2.5,2
330000,1820,4,2,1
445000,1800,3,2.25,1
846000,2720,4,3.25,2
725000,1980,4,1.75,1
369000,2550,4,2.5,2
625000,2210,3,1.75,1
535000,2120,3,2,2
229950,1570,4,1.5,1
229999,1310,3,1.75,1
850000,3150,5,3.5,2
589900,3870,4,4.5,2
513000,1840,2,1,1
401000,1120,3,1,1
260000,1440,3,2.5,2
525000,2300,4,2.75,1
470000,2070,3,3.5,1
205000,1420,4,1.5,1
620000,2010,3,2.25,1
229000,1200,3,1.5,1
445000,1150,2,2,1
215000,1240,2,1,1
504975,1900,2,2.5,2
495000,2350,4,2.25,2
205000,1120,3,1,1
152275,1020,1,1,1
586000,1930,4,2.25,1
779950,2680,2,2.5,1
557000,2660,4,1.75,2
610000,2200,4,2.25,1
405000,1010,3,1.5,1.5
320000,2310,4,2.25,2
356000,920,3,1,1
794500,3030,5,3,1.5
349000,1590,3,1.75,1
549000,2740,4,2.25,2
193000,960,3,1,1
700000,2240,3,1.5,2
523000,2400,3,2.5,2
565000,2860,5,3.25,1
500000,2960,4,2.5,2
1450000,3770,4,3.25,2
710000,3830,6,3.5,2
333000,2750,4,2,1
580000,2100,3,1.75,1
289950,1500,4,1.75,1
375000,710,2,1,1
505000,2770,2,3,1.5
324950,2050,3,1.75,1
490000,1960,4,2.25,2
630000,1770,4,2,2
595000,3290,3,2.75,2
872500,1990,4,2,1
490000,1760,2,1,1
1900000,5080,4,3.25,2
310000,1020,2,1,1
450000,1350,3,1,1
539000,1740,3,1.5,2
888550,3540,3,2.5,2
269950,1520,3,2.5,1
142000,290,0,0,1
300000,1310,3,1.75,1
780000,3000,2,3.25,1
545000,2660,3,2.5,2
278000,2120,3,2.25,2
342000,1200,3,2.25,2
190000,1900,4,1.75,1
387000,1010,2,1.5,3
279950,1850,3,2.25,2
550000,4520,6,4.5,2
439000,2010,3,2,2
774888,2420,3,2.25,1
480000,2732,5,2.5,1
835000,1910,4,2,1.5
1500000,3520,5,3.5,2
771000,2220,4,2,1.5
1225000,2020,4,2.25,1
600000,2090,4,2.5,1
305000,1580,3,1,1
1388000,2650,5,1.75,1
216500,1020,3,1,1
370000,1070,3,2.5,2
492650,2120,4,1.75,1
431200,1360,5,1.75,1
277500,1700,4,2,2
278000,1820,5,1.5,1
351000,1430,4,1,1
850000,4140,4,3.5,2
885000,1313,2,2,1
399950,1590,3,2,1
185000,1080,3,1.75,1
440000,2730,5,3,1
2395000,3800,4,3.25,2
299000,2540,3,2.25,1
299500,1810,3,1.75,1
420000,1540,3,1.5,1
234000,1390,4,1,1
540000,1460,2,1.75,1
649950,2350,4,2.5,2
330000,1160,3,1,1
840000,3500,4,3.25,2
370000,1980,3,2.5,2
410000,1250,3,1.5,1
257000,770,2,1,1
350000,1920,3,1,1
380000,1120,2,1,1
344000,1150,3,1,1
488000,1590,3,2.5,3
465000,910,3,1,1
229500,1870,2,1.75,1
445000,2420,5,3,2
246000,2120,4,1.5,1.5
545000,2730,5,2.5,1
518000,2560,4,2.5,2
565000,2620,4,2.5,2
445000,2760,4,2.5,2
968000,2900,5,2.5,1
725000,1820,3,2,1
315500,1870,3,1.75,1
487585,2010,4,1.75,1
246500,940,2,1,1
819000,1850,3,1.75,1.5
349900,2530,5,2.5,2
267000,940,3,1,1
480000,1820,3,2.25,1
525000,1510,2,1,1
578000,2070,4,2.5,2
345000,1380,3,2.5,3
499000,1270,3,1,1
425000,1390,3,1.5,1
268000,1840,4,3,2
240000,1600,3,1,1
147000,1480,3,1.5,1
500000,2120,4,2,1
1010000,2940,4,2.75,1.5
991500,3820,4,3,2
510000,2740,5,2,1
1980000,4360,4,4,2
484998,1540,4,2.5,2
1280000,4660,4,3.5,2
210000,1590,3,1.75,2
450000,1180,2,1,1
875000,2360,4,1.75,1
529950,1860,4,2.75,1
415000,1470,3,1.75,1
590000,2990,4,2,1.5
379950,1690,3,1.5,1
385000,660,1,1,1
588000,2310,3,1.75,2
252500,770,2,1,1
530000,2320,3,3.5,2
385000,1370,2,1.5,1
419000,1700,3,2.25,1
175000,960,2,1,1
515000,1150,2,1,1
945000,2910,4,2.5,1.5
359900,2290,5,2.25,1
419950,2260,4,2.5,2
460000,1300,3,1.75,1
255000,1850,3,2.25,2
481000,1920,4,1.75,1
719521,1920,4,1.75,1
1080000,4910,3,3,2
334000,2210,4,2.5,1
675000,2280,4,2.75,1.5
556000,1640,3,1.75,1
900000,1980,4,2,2
400000,900,3,1,1.5
724950,1960,4,1.75,1
321000,1800,4,2.25,2
1356925,4270,4,3.5,2
171000,1520,4,2,1
1360000,5430,4,3,2
323000,1950,3,1.75,1
491500,2190,4,1.75,1
226000,1200,4,1.5,1
580000,2180,6,1.75,1.5
640000,2320,4,2.5,2
619790,1040,3,1.75,1
383962,2700,4,2.5,2
373000,1400,3,2,1
541338,2060,3,2.5,2
254922,780,2,1,1
575000,2400,3,2.25,1.5
650000,2900,4,3,1
269950,1740,3,1.5,1
270950,780,2,1,1
495000,2430,3,2.75,1
794154,2210,4,2,1
340768,1510,3,1.5,1
375000,900,2,1,1
820000,3670,4,2.5,2
555000,1160,2,2.25,2
312500,1070,2,1.5,2
450000,950,2,1,1.5
739000,2950,3,2.75,2
320000,1420,3,2,2
235000,1590,3,1,1.5
275500,1290,4,1,1.5
564000,1690,2,2,1
263000,1340,4,1.75,1.5
257000,1397,3,1.75,1
725000,3750,4,2.5,2
300000,2000,3,2.25,1
328000,2250,3,2,1.5
187500,840,3,1,1
400000,1100,3,1,2
515000,1660,3,1.5,1
1410000,2180,2,2,1
235000,1460,3,1,1
669000,2470,4,2.5,2
282000,1250,3,1,1.5
663000,1480,3,2,1
279900,2240,3,3.25,2
335000,1570,3,2,1
689000,3250,4,2.75,2
413100,1790,3,2.25,1
506950,2080,3,2.5,2
500000,1480,3,2.5,3
540000,3610,5,3,2
812000,2040,3,2.5,2
1200000,3850,4,3.25,2
370000,3230,3,2.25,2
338000,2440,3,2,1
185000,1490,4,1,1
450000,1150,3,1,1
451000,900,2,1,1
785000,3210,4,2.5,1.5
850000,3900,5,3,1.5
235000,1240,3,1,1
1150000,1760,3,1.75,2
377500,1410,3,2.25,2
825500,2780,3,2.5,2
1059500,3230,5,3.25,2
880000,4600,5,3.5,2
413800,1440,3,2,1
504200,1200,2,1.5,3
421500,2793,4,3,2
855169,2970,4,2.5,2
380000,1440,3,2,1
580000,1480,3,2.25,3
377000,1870,3,2.5,2
329900,2475,4,2.75,2
921800,2950,4,2.5,2
529500,1410,3,2.25,3
363990,2240,4,2.5,2
834950,3230,5,2.75,2
399000,2100,3,2,1
338900,1936,3,2.25,1
419950,3120,3,2.5,2
493000,2070,4,2.5,2
650000,3700,4,2.5,2
456000,2130,3,2.5,2
425000,1620,3,2.25,2.5
348000,1490,3,2.5,3
1040892,4180,5,4,2
299000,1400,2,2.5,2
1264000,3490,4,3.75,2
155000,1300,3,1,1
319500,2730,4,2.5,2
274000,1830,3,2.5,2
429000,2340,5,2.5,2
267800,1410,3,1.75,2
369950,1930,3,2.5,2
480000,3028,6,5,2
440000,3180,4,3.5,2
839704,2950,4,3.25,2
535000,1430,3,3.25,3
290000,1020,2,1.5,3
370000,1650,3,2.5,3
405000,1060,3,2,3
499431,2620,4,2.75,2
275000,1830,4,2.5,2
320000,998,3,2.25,2
425000,2070,4,2.5,2
1450000,2860,4,3.5,3
340000,1920,3,2,1
299900,1210,3,2.5,2
865950,4890,5,3.5,2
720000,3420,4,2.5,2
460000,2870,4,3.5,2
375000,1600,3,2.5,2
386180,960,2,1.5,2
280000,1740,3,2.75,1
359000,2575,4,2.5,2
785000,3660,5,3.25,2
425000,1420,3,2.25,2
575000,3070,5,2.5,2
465000,1920,3,2.5,1
1850000,4160,4,3.25,2
720000,3276,4,3.25,2
390000,2890,5,3.75,1
2205000,3430,3,2.5,2
1054690,3390,4,3.5,2
915000,2930,6,3.75,2
562000,1300,2,2.25,3
349000,1250,2,1.75,2
375000,2310,4,2.5,2
479950,1360,2,2.25,3
319000,2020,4,2.5,2
325000,1270,3,1.5,3
505657,2790,4,2.75,2
340000,2320,4,2.5,2
250000,1750,3,2.5,2
349500,2030,4,2.5,2
290750,1270,3,2.5,2
715000,2710,5,3.25,2
689950,2520,4,2.75,2
425000,1340,2,2.5,3
657000,1570,2,3,3
359950,2690,4,3.5,2
319900,2475,4,2.75,2
532000,2260,3,3.75,2
291000,840,2,1,3
675000,1720,3,3.25,2
885000,2940,3,2.25,3
1450000,4170,5,3.5,2
780000,4310,6,4.25,2
839950,3010,4,2.75,2
645000,2170,3,2.5,2.5
263000,1584,3,2.5,2
345000,1110,2,2.25,3
505000,2420,4,2.5,2
522500,1430,2,2.25,2
400000,2393,3,2.5,2
543000,1240,3,2.25,3
495000,2980,4,2.5,1
549995,2970,4,3.5,2
327555,2329,3,2.5,2
690000,3340,5,3.25,2
673000,2580,4,2.25,2
384435,2029,3,2.5,2
780000,3430,4,2.75,2
1375000,3330,5,3.75,2
950968,3220,5,3.5,2
334950,1240,2,2.25,2
489000,1500,3,3.5,2
600000,3530,3,3,2
282000,1260,3,2.25,2
442000,4168,4,4,2
220000,1030,2,1.5,2
489000,3080,3,2.5,2
250000,1072,3,1.5,2
484259,2790,4,2.75,2
1680000,4090,3,2.5,2
450000,1800,3,2.5,2
299000,830,2,1.5,2
450000,2280,3,2.5,2
585000,2110,4,3,2
660000,1570,3,2.25,3
301500,830,2,1.5,2
949950,4120,4,3.75,2
759990,2540,4,2.5,2
355000,2050,4,2.75,2
889950,3080,4,2.75,2
629800,2390,3,2.5,2
745000,3170,4,2.5,2
379900,1240,2,1.5,2
335000,1090,3,2.5,2
809000,4630,5,4.5,2
569950,3230,4,2.5,2
723000,3510,4,3.5,2
282000,1785,4,2.5,2
569900,2360,5,3.25,2
385000,2340,4,2,1
420000,1620,3,2.25,3
2250000,3890,3,3.25,2
1205000,3590,4,3.5,2
292000,1984,4,3,2
645000,1640,3,2.25,3
304500,1350,4,2,3
489500,2730,4,3.5,2
1583000,5610,4,4,3
390000,962,2,1,2
815000,3040,4,3.5,2
719000,2540,3,3.5,2
331210,2240,4,2.5,2
245000,1260,3,1.5,2
465000,3210,5,4,2
580000,1620,3,2.5,3
540000,1580,3,2,2.5
399000,1430,3,2.5,3
328000,1850,4,2.5,2
701000,3340,4,2.5,2
408000,2670,3,2.75,2
2641100,4660,5,4.25,2
445000,1550,3,2.5,2
672500,3470,4,2.5,2
538000,3010,3,2.5,2
450000,3931,5,3.5,2
362500,1800,3,2.5,2
414950,1570,3,2.5,3
679950,2230,3,2.5,2
290000,2423,4,2.5,2
230000,1160,3,2,2
439950,1440,2,2,1
349900,2052,4,2.5,2
550000,2780,5,2.5,2
1050000,3720,4,4.25,2
655000,1460,2,2.25,2
385000,1370,3,3.5,2
729999,3600,6,4.5,2
523950,1420,3,2.25,3
369000,980,2,2.5,2
509900,1790,3,2.5,2
282000,2010,3,2.5,2
387865,2370,3,2.5,2
385000,2560,4,2.5,2
536000,1900,3,2.5,2
395000,1350,2,2.25,2
545000,2650,4,2.75,2
715000,3020,4,2.5,2
348000,1500,3,2.5,2
455000,1320,3,1.75,3
575000,3120,4,2.75,2
449950,1540,3,2.25,3
364000,1800,3,2.5,2
932990,3640,4,2.5,2
710000,2440,3,2.5,2
949990,3970,4,4,2
326989,2060,3,2.5,2
335606,2538,3,2.5,2
1532500,4270,5,4.5,2
299950,1320,3,2.5,2
962000,3340,4,2.75,2
395825,1590,2,2.5,2
419354,2710,5,2.75,2
920000,3140,4,2.75,2
366000,1445,3,2.25,2
480000,2430,4,2.5,2
388000,1370,3,3.25,2
2320000,5050,4,3.5,2
730000,1860,3,2.5,2
950000,5330,5,3.75,2
358990,1710,3,3.25,2
398651,2650,4,2.5,2
530000,2590,4,2.5,2
610360,2610,4,2.5,2
436110,1770,3,2.5,3
925000,3730,4,2.75,2
449950,2420,4,2.5,2
760000,3330,4,2.5,2
293000,1910,3,2.25,2
695000,2170,2,2.5,1
285000,2437,3,2.5,2
1255784,4180,5,4,2
379900,1800,3,2.5,2
472000,2570,5,2.5,2
300000,2090,4,2.5,2
272000,2789,4,2.5,2
418395,2906,4,2.5,2
465000,2550,5,2.5,2
659950,3550,4,2.75,2
484950,1590,3,2.25,3
359000,1950,3,2.25,2
519000,3250,4,2.5,2
1710000,4590,5,4.5,2
535000,3070,4,2.75,2
622950,3030,4,3.25,2
515000,2610,3,2.5,2
330000,3150,4,3.5,2
318000,1240,3,1.5,3
439000,1680,3,2.5,2
540000,2220,3,2.5,2
1079000,4800,4,3.25,2
435000,3100,4,2.5,2
2700000,7850,4,4,2
1100000,3590,4,2.75,2
293467,1590,4,2,3
328000,2242,3,2.5,2
550000,2490,3,3.5,2
649000,1530,3,2,3
435000,2150,4,2.5,2
625000,2440,3,2.5,2
415000,1270,3,1.5,3
400000,1450,3,2.25,2
979000,2690,3,2.5,3
625250,2755,4,2.5,2
665000,2650,4,3.5,2
589500,2310,3,3.25,2
437000,1460,2,3,2
320000,1400,3,1,1
333500,2196,3,2.5,2
430000,2020,3,2.25,2
995500,4280,5,4.5,2
427874,2340,3,3,2
334990,2220,4,2.5,2
909500,4420,4,4,2
210000,1580,3,2,2
952990,3550,4,2.75,2
622500,1510,2,1.75,3
515000,1360,3,3.5,2
350000,2040,3,2.5,2
310000,1120,1,1.5,3
700000,4490,4,3.5,2
907687,3560,4,2.5,2
741500,2150,2,2.5,1
395000,2130,3,2.5,2
559950,2990,5,2.75,2
215000,1847,4,2.5,2
390000,2610,4,2.5,2
425000,1670,3,2.25,1
472000,1860,3,2.5,2
1330000,3440,4,3.5,2
695000,3510,4,3.5,2
545000,1740,3,2.5,3
389950,2240,4,2.5,2
380000,1550,3,2.25,3
288790,1390,4,2,3
432500,2500,3,3,2
615000,2710,3,3.5,2
500000,1720,3,2.5,2
615000,1760,3,2.25,3
500000,2270,4,2.25,1
622000,1690,3,3.5,2
802945,4000,5,3.5,2
1260000,2880,4,2.5,2
598950,1480,3,2.5,3
430000,1950,3,2.5,2
515000,2700,4,2.75,2
1262000,2210,2,3,2
400000,2370,4,3.5,2.5
390000,1310,3,2.5,2
450000,2410,3,2.5,2
804995,3360,5,1.5,2
825000,3040,4,3.25,2
435000,2140,4,2.25,2
398000,1720,3,2.5,2
411605,2658,4,2.5,2
315000,1480,3,3.25,2
455000,1350,2,2,3
452950,1150,3,2.5,2
380000,1690,3,1.75,2
340000,1270,2,1.75,2
409950,2655,3,2.5,2
360000,880,2,1,2
1595000,4645,4,4.25,2
440000,1270,3,1.5,3
730000,1728,2,1.75,1
408000,1950,3,2.25,1
820000,3170,4,2.5,3
360000,1233,2,2.5,2
339990,2570,3,2.5,2
515000,1560,3,2,3
541000,1630,3,1.75,2
375000,2510,4,2.5,2
320000,2223,4,2.5,2
325000,1230,2,2.25,2
740000,3050,5,2.75,2
450000,2710,5,2.75,2
455000,2090,4,2.5,2
292500,1440,3,2.5,2
650000,2500,3,2.5,1
530000,2740,4,2.75,2
829995,3360,5,3.25,2
395000,2280,4,2.75,2
859990,3520,4,2.75,2
342500,1320,2,1.5,2
743000,3410,4,2.75,2
345000,2730,3,2.25,1
443000,1780,3,2.5,2
260000,1427,3,2.5,2
810000,2910,4,2.5,2
570000,3250,4,2.75,2
1563100,3630,5,3.5,2
840000,1680,2,2.5,3
950000,2280,3,2.5,3
572800,3310,3,2.5,2
305000,1290,3,3,3
1695000,3940,5,4.75,2
445000,2170,4,2.5,2
801000,3290,4,3.5,2
711000,2550,3,2.5,2
268500,1140,3,2.25,2
320000,2300,4,2.5,2
500000,2670,4,3.25,1
631625,2440,4,2.5,2
850000,1611,2,2.5,2
600000,2710,3,3.5,2
988500,2015,3,2.75,2
430236,3444,4,3.25,2
1266525,3060,3,2.5,2
689500,2050,4,2.5,2
175003,1390,3,1.5,2
459000,1240,2,2.5,3
1180000,3750,4,3.25,2
358000,1410,3,3.25,3
447055,2448,4,2.5,2
415000,2600,3,2.75,1.5
1210000,3330,4,3.25,2
495000,1160,2,2.25,2
479000,1330,2,2.25,2
1898000,2830,3,2.5,3
249900,1610,3,2.5,2
1465000,2800,4,2.5,2
1037000,4570,5,3.75,2
897000,2820,4,2.5,2
1100000,2570,4,2.5,2
685000,1710,3,2.25,2
295000,1220,3,1.5,2
619000,1650,3,2.25,3
439108,1130,2,1.5,2
260000,1489,3,2.25,2
279000,2690,5,2.5,2
380000,1530,3,2.25,2
287000,1600,3,2.5,2
377000,1000,2,1.5,2
649950,2440,4,3.5,3
445000,1260,3,2.5,3
605000,1660,3,2.5,3
475000,1190,3,2.25,2
399000,1520,3,3,3
718000,3250,5,2.75,2
1400000,4700,4,3.25,1
341000,1480,3,2.5,2
818000,2380,2,2.5,1
759000,1640,3,2.25,3
547500,1650,3,3.5,3
2700000,5305,5,4.75,2
358000,1278,2,2.5,2
412000,1200,3,2.5,3
245000,690,2,1.5,2
460940,3202,4,2.5,2
321000,1347,3,2.25,3
633634,2960,4,3.5,2
290000,740,1,0.75,1
445000,1200,2,2.25,3
887250,4320,5,3.5,2
739000,2310,3,2.5,1
429900,1490,3,2,3
459000,1480,3,2,2
240000,1481,3,2.25,2
566950,1730,3,3,3
1040000,3900,4,3.5,2
343000,1130,3,3.5,3
572115,3230,4,3.25,2
918000,3920,5,3.5,2
555000,1190,2,1.5,2
399440,2311,4,2.5,2
450000,1810,3,2.5,3
648000,3290,4,2.5,2
580000,3250,4,2.5,2
415000,2544,4,2.5,2
527500,1380,3,2.5,3
384000,1430,3,2.25,2
692000,3490,3,2.5,1.5
455000,910,2,1.5,2
1280000,3080,4,3.25,2
415000,2280,3,2.5,2
975000,1660,3,2.5,3
799950,3320,4,2.5,2
545000,1680,5,4,1
429900,2584,4,3.5,2
275000,2217,3,2.5,2
498000,2480,3,2.5,2
754950,2610,3,2.5,2
895000,3240,4,3,2
580000,3569,4,3.25,2
379900,3181,4,2.5,2
245000,1921,4,2.5,2
417000,1570,3,2.5,2
555000,1940,3,2.5,2
555000,1940,3,2.5,2
353000,2210,4,2.5,2
539000,1280,3,2.25,2
434900,1520,3,2,2
325000,1230,2,2.25,2
650000,1480,3,2.5,3
379950,2612,4,2.5,2
700000,2350,3,2.5,2
675000,1300,3,2.5,2
379000,2020,4,1.5,1
571000,2140,3,2.5,2
475000,1380,3,2.25,2
769900,2730,4,3.5,2
633000,4220,4,3.5,2
635000,1570,3,2.5,3
1238000,4670,4,3.5,2
524000,1370,3,2.25,3
485000,3273,4,3.5,2
1030000,3880,3,4,2
650000,1494,3,3.5,3
754842,2930,3,2.5,2
428900,2598,4,2.5,2
329900,2242,3,2.5,2
1035292,2830,4,2.5,2
544999,2710,4,2.5,2
449950,2320,4,2.75,2
635000,2720,4,2.5,2
599000,1650,3,1.75,3
478000,1430,3,3.25,2
388000,2090,4,2.5,2
809950,3660,4,3.5,2
1060000,4220,4,3.5,3
659000,1450,2,2.5,2
971971,3460,4,3.75,2
389000,1350,3,2.5,3
355000,3000,4,2.75,2
551500,2950,4,2.5,2
417838,2530,4,2.5,2
1750000,4650,4,4.5,2
399950,710,2,1,2
740000,3050,4,2.5,2
335000,1150,3,2.5,2
2250000,3410,5,5.25,2
667000,1370,3,1.75,3
920000,3540,4,2.5,2
368000,1370,3,2.5,2
307000,1714,4,2.5,2
550000,3650,4,2.75,2
594491,2990,4,2.5,2
460458,3284,4,2.5,2
859000,3550,4,2.25,1
399950,1860,3,3,2
547500,1720,3,3.25,2
310000,2540,3,2.5,2
939000,3270,4,2.75,2
329900,980,2,2.5,3
436000,1150,3,2.5,2
320000,1820,3,2.5,2
375000,1580,3,2.5,2
392137,1460,3,2,2
520000,2900,4,2.5,2
535000,2620,5,2.75,2
407000,1340,2,2.5,2
424950,3266,4,3.25,2
290000,1076,2,1.5,3
399000,1680,3,3.25,2
439990,1930,3,2.5,2
635000,2880,4,2.5,2
635000,2240,4,2.25,2
351000,2594,3,2.5,2
437500,1210,2,1.5,3
919204,3760,4,3.5,2
923990,3600,4,2.5,2
639888,2050,4,2.5,2
675000,1510,3,3.25,2
899900,2580,4,2.5,2
252000,1670,3,2.5,2
925000,3190,4,2.5,2
552000,1280,3,2.5,3
388500,2718,4,2.5,2
548000,1370,2,2,3
254950,1794,3,2.5,2
1237500,5120,4,4.5,2
629000,2160,3,2.5,2
734000,2180,4,2.5,2
309000,1490,3,2.25,2
554950,2950,3,2.5,2
785000,2990,3,2.75,2
550000,2700,4,2.5,2
1010000,3130,4,3.5,3
1575000,3620,3,2,2
309000,2481,5,2.75,2
328423,1730,3,2.5,2
345000,1420,3,1.5,2
660000,3160,5,3.5,2
385000,1320,3,3.25,2
459000,1010,2,2.25,2
248000,1870,3,2.5,2
1481000,5220,4,3.5,2
379000,2260,4,2.5,2
2945000,4340,5,4.5,3
395000,1620,2,2.25,2
535000,2280,3,2.5,2
970000,3400,5,3.5,2
205000,830,2,1.5,2
310000,2310,4,2.5,2
334500,830,2,1.5,2
995000,4130,5,3.25,2
370228,2050,4,3,2
383000,2050,4,2.5,2
384500,1600,3,2.5,2
865000,3190,5,2.5,2
1051000,3860,4,3.75,2.5
502000,2040,4,2.5,2
1750000,3845,4,3.5,2
569995,2650,4,2.5,2
749950,3430,4,2.5,2
550000,2430,3,2.5,2
525000,2876,3,3.5,2
516000,2550,4,3.5,2
1350000,4100,4,3.75,2
440000,2730,4,2.5,2
660000,1780,3,2.5,2
261950,1880,3,2.5,2
551000,3090,5,3.75,2
665000,2460,3,3.5,2
610000,2910,4,3.5,2
645000,2910,4,3.5,2
536751,1930,3,1.75,1
260000,1413,3,2.25,2
1312000,4030,3,3.25,2
429900,2880,4,3.25,2.5
535000,2360,4,2.75,1
462550,1070,2,1.75,3
602000,1460,3,3.25,3
730000,3800,4,2.75,2
300500,1190,2,1.5,3
675000,3200,5,2.5,2
415000,1970,3,2.25,2
614000,2830,3,2.5,2
385000,2630,4,2.5,2
594000,2720,4,2.75,2
860000,3160,4,2.75,2
1104500,3770,4,4,2
775000,3500,4,2.75,2
430760,2710,5,2.75,2
755000,2170,2,2.5,1
640000,1540,2,2.25,3
613500,1876,3,3.25,3
780000,3720,4,3.5,1
550000,3148,4,2.5,2
789500,3240,4,3.25,2
592000,3340,5,3.5,2
454950,2413,4,2.5,2
475000,2500,4,2.5,2
659000,1180,2,1.75,2
570000,2890,4,2.5,2
347500,2230,5,3,1
205000,1767,4,2.5,2
380000,1450,3,3.25,2
718000,2930,5,2.75,2
515805,2710,5,2.75,2
1029275,3600,4,3.25,2
437718,1800,3,2.5,2
450000,2290,4,2.5,2
515000,1510,3,2.5,2
204000,1090,2,2.5,2
360000,1270,3,2,3
550000,1540,3,2.25,3
650880,2930,3,2.5,2
1789950,4360,5,3.75,2
895900,3640,4,3.5,2
585000,2430,4,2.5,2
380000,1520,3,2.25,2
565997,2730,5,2.75,2
459000,2440,3,3,2
